schedule_id,block_id,duty_id,driver_id,vehicle_id,from_vehicle_id,to_vehicle_id,sequence,event_type,event_label,event_scope,start_time,end_time,duration_minutes,origin_id,destination_id,trip_ids,trip_count,is_work_time,is_driving_time,is_idle_time,is_normal_break,is_mandatory_rest,is_pullout,is_pullback,rest_valid,rule_code,violation_code,explanation
435,8,2,2,8,,,12,commercial_trip_bundle,Viagem agrupada,driver_vehicle,07:55,08:24,29,1,1,5498;5502,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,8,2,2,,8,2,13,driver_vehicle_change,Troca de veículo,driver,08:24,08:24,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,2,2,,8,2,14,normal_break,Intervalo normal,driver,08:24,08:47,23,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,2,2,2,2,,,15,commercial_trip_bundle,Viagem agrupada,driver_vehicle,08:47,09:08,21,1,1,5512;5514,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,2,2,2,,2,8,16,driver_vehicle_change,Troca de veículo,driver,09:08,09:08,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,2,2,2,,2,8,17,normal_break,Intervalo normal,driver,09:08,10:55,107,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,8,2,2,8,,,18,commercial_trip_bundle,Viagem agrupada,driver_vehicle,10:55,12:00,65,1,1,5553;5561,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,8,2,2,,8,4,19,driver_vehicle_change,Troca de veículo,driver,12:00,12:00,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,2,2,,8,4,20,mandatory_rest,Descanso obrigatório,driver,12:00,15:11,191,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,4,2,2,4,,,21,commercial_trip_bundle,Viagem agrupada,driver_vehicle,15:11,15:31,20,1,1,5609;5612,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,4,2,2,,4,4,22,mandatory_rest,Descanso obrigatório,driver,15:31,15:50,19,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,4,2,2,4,,,23,commercial_trip_bundle,Viagem agrupada,driver_vehicle,15:50,16:18,28,1,1,5620;5624,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,4,2,2,,4,4,24,mandatory_rest,Descanso obrigatório,driver,16:18,16:40,22,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,4,2,2,4,,,25,commercial_trip_bundle,Viagem agrupada,driver_vehicle,16:40,17:09,29,1,1,5633;5637,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,4,2,2,,4,11,26,driver_vehicle_change,Troca de veículo,driver,17:09,17:09,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,4,2,2,,4,11,27,mandatory_rest,Descanso obrigatório,driver,17:09,17:39,30,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,11,2,2,11,,,28,commercial_trip_bundle,Viagem agrupada,driver_vehicle,17:39,18:03,24,1,1,5648;5651,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,,2,2,,,,29,duty_end,Fim de jornada,driver,18:03,18:03,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,3,3,,,,1,duty_start,Início de jornada,driver,04:25,04:25,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,3,3,,,,2,pullout,Soltura,driver,04:25,04:35,10,1,1,,0,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,3,3,3,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:35,04:48,13,1,1,5427;5428,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,3,3,3,,3,3,4,normal_break,Intervalo normal,driver,04:48,05:04,16,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,3,3,3,,,5,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:04,05:22,18,1,1,5434;5435,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,3,3,3,,3,3,6,normal_break,Intervalo normal,driver,05:22,05:40,18,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,3,3,3,,,7,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:40,06:42,62,1,1,5453;5464,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,3,3,3,,3,11,8,driver_vehicle_change,Troca de veículo,driver,06:42,06:42,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,3,3,3,,3,11,9,normal_break,Intervalo normal,driver,06:42,06:59,17,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,3,3,11,,,10,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:59,07:19,20,1,1,5476;5480,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,11,3,3,,11,9,11,driver_vehicle_change,Troca de veículo,driver,07:19,07:19,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,11,3,3,,11,9,12,normal_break,Intervalo normal,driver,07:19,07:40,21,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,9,3,3,9,,,13,commercial_trip_bundle,Viagem agrupada,driver_vehicle,07:40,08:59,79,1,1,5503;5511,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,9,3,3,,9,1,14,driver_vehicle_change,Troca de veículo,driver,08:59,08:59,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,9,3,3,,9,1,15,normal_break,Intervalo normal,driver,08:59,09:15,16,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,1,3,3,1,,,16,commercial_trip_bundle,Viagem agrupada,driver_vehicle,09:15,09:43,28,1,1,5520;5524,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,1,3,3,,1,13,17,driver_vehicle_change,Troca de veículo,driver,09:43,09:43,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,1,3,3,,1,13,18,normal_break,Intervalo normal,driver,09:43,10:05,22,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,13,3,3,13,,,19,commercial_trip_bundle,Viagem agrupada,driver_vehicle,10:05,11:14,69,1,1,5541;5549,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,13,3,3,,13,13,20,mandatory_rest,Descanso obrigatório,driver,11:14,11:45,31,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,13,3,3,13,,,21,commercial_trip_bundle,Viagem agrupada,driver_vehicle,11:45,12:50,65,1,1,5565;5572,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,13,3,3,,13,13,22,mandatory_rest,Descanso obrigatório,driver,12:50,13:11,21,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,13,3,3,13,,,23,commercial_trip_bundle,Viagem agrupada,driver_vehicle,13:11,13:32,21,1,1,5580;5582,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,13,3,3,,13,6,24,driver_vehicle_change,Troca de veículo,driver,13:32,13:32,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,13,3,3,,13,6,25,mandatory_rest,Descanso obrigatório,driver,13:32,14:23,51,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,6,3,3,6,,,26,commercial_trip_bundle,Viagem agrupada,driver_vehicle,14:23,14:44,21,1,1,5598;5600,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,6,3,3,,6,12,27,driver_vehicle_change,Troca de veículo,driver,14:44,14:44,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,6,3,3,,6,12,28,mandatory_rest,Descanso obrigatório,driver,14:44,15:05,21,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,12,3,3,12,,,29,commercial_trip_bundle,Viagem agrupada,driver_vehicle,15:05,16:17,72,1,1,5615;5623,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,12,3,3,,12,5,30,driver_vehicle_change,Troca de veículo,driver,16:17,16:17,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,12,3,3,,12,5,31,mandatory_rest,Descanso obrigatório,driver,16:17,16:45,28,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,5,3,3,5,,,32,commercial_trip_bundle,Viagem agrupada,driver_vehicle,16:45,17:07,22,1,1,5634;5636,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,5,3,3,,5,8,33,driver_vehicle_change,Troca de veículo,driver,17:07,17:07,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,5,3,3,,5,8,34,mandatory_rest,Descanso obrigatório,driver,17:07,17:40,33,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,8,3,3,8,,,35,commercial_trip_bundle,Viagem agrupada,driver_vehicle,17:40,18:11,31,1,1,5650;5653,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,,3,3,,,,36,duty_end,Fim de jornada,driver,18:11,18:11,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,4,4,,,,1,duty_start,Início de jornada,driver,04:35,04:35,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,4,4,,,,2,pullout,Soltura,driver,04:35,04:45,10,1,1,,0,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,4,4,4,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:45,05:07,22,1,1,5430;5432,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,4,4,4,,4,8,4,driver_vehicle_change,Troca de veículo,driver,05:07,05:07,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,4,4,4,,4,8,5,normal_break,Intervalo normal,driver,05:07,05:29,22,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,8,4,4,8,,,6,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:29,05:47,18,1,1,5440;5443,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,8,4,4,,8,8,7,normal_break,Intervalo normal,driver,05:47,06:04,17,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,8,4,4,8,,,8,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:04,06:22,18,1,1,5452;5455,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,8,4,4,,8,7,9,driver_vehicle_change,Troca de veículo,driver,06:22,06:22,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,4,4,,8,7,10,normal_break,Intervalo normal,driver,06:22,06:45,23,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,7,4,4,7,,,11,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:45,08:00,75,1,1,5484;5494,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,7,4,4,,7,8,12,driver_vehicle_change,Troca de veículo,driver,08:00,08:00,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,7,4,4,,7,8,13,normal_break,Intervalo normal,driver,08:00,08:50,50,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,8,4,4,8,,,14,commercial_trip_bundle,Viagem agrupada,driver_vehicle,08:50,10:00,70,1,1,5522;5529,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,8,4,4,,8,10,15,driver_vehicle_change,Troca de veículo,driver,10:00,10:00,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,4,4,,8,10,16,normal_break,Intervalo normal,driver,10:00,10:15,15,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,10,4,4,10,,,17,commercial_trip_bundle,Viagem agrupada,driver_vehicle,10:15,10:44,29,1,1,5537;5539,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,10,4,4,,10,10,18,normal_break,Intervalo normal,driver,10:44,11:15,31,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,10,4,4,10,,,19,commercial_trip_bundle,Viagem agrupada,driver_vehicle,11:15,11:46,31,1,1,5554;5556,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,10,4,4,,10,9,20,driver_vehicle_change,Troca de veículo,driver,11:46,11:46,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,10,4,4,,10,9,21,mandatory_rest,Descanso obrigatório,driver,11:46,12:10,24,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,9,4,4,9,,,22,commercial_trip_bundle,Viagem agrupada,driver_vehicle,12:10,13:16,66,1,1,5571;5579,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,9,4,4,,9,13,23,driver_vehicle_change,Troca de veículo,driver,13:16,13:16,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,9,4,4,,9,13,24,mandatory_rest,Descanso obrigatório,driver,13:16,13:50,34,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,13,4,4,13,,,25,commercial_trip_bundle,Viagem agrupada,driver_vehicle,13:50,14:59,69,1,1,5596;5603,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,13,4,4,,13,10,26,driver_vehicle_change,Troca de veículo,driver,14:59,14:59,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,13,4,4,,13,10,27,mandatory_rest,Descanso obrigatório,driver,14:59,15:25,26,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,10,4,4,10,,,28,commercial_trip_bundle,Viagem agrupada,driver_vehicle,15:25,15:52,27,1,1,5613;5618,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,10,4,4,,10,2,29,driver_vehicle_change,Troca de veículo,driver,15:52,15:52,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,10,4,4,,10,2,30,mandatory_rest,Descanso obrigatório,driver,15:52,16:15,23,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,2,4,4,2,,,31,commercial_trip_bundle,Viagem agrupada,driver_vehicle,16:15,16:44,29,1,1,5627;5631,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,2,4,4,,2,13,32,driver_vehicle_change,Troca de veículo,driver,16:44,16:44,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,2,4,4,,2,13,33,mandatory_rest,Descanso obrigatório,driver,16:44,17:21,37,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,13,4,4,13,,,34,commercial_trip_bundle,Viagem agrupada,driver_vehicle,17:21,17:45,24,1,1,5642;5646,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,,4,4,,,,35,duty_end,Fim de jornada,driver,17:45,17:45,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,5,5,,,,1,duty_start,Início de jornada,driver,04:45,04:45,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,5,5,,,,2,pullout,Soltura,driver,04:45,04:55,10,1,1,,0,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
435,5,5,5,5,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:55,05:56,61,1,1,5438;5445,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,5,5,5,,5,4,4,driver_vehicle_change,Troca de veículo,driver,05:56,05:56,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,5,5,5,,5,4,5,normal_break,Intervalo normal,driver,05:56,06:15,19,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,5,5,4,,,6,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:15,07:24,69,1,1,5469;5481,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,4,5,5,,4,4,7,normal_break,Intervalo normal,driver,07:24,07:39,15,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,5,5,4,,,8,commercial_trip_bundle,Viagem agrupada,driver_vehicle,07:39,08:00,21,1,1,5493;5495,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,4,5,5,,4,7,9,driver_vehicle_change,Troca de veículo,driver,08:00,08:00,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,4,5,5,,4,7,10,normal_break,Intervalo normal,driver,08:00,08:15,15,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,7,5,5,7,,,11,commercial_trip_bundle,Viagem agrupada,driver_vehicle,08:15,08:45,30,1,1,5504;5509,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,7,5,5,,7,7,12,normal_break,Intervalo normal,driver,08:45,09:11,26,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,7,5,5,7,,,13,commercial_trip_bundle,Viagem agrupada,driver_vehicle,09:11,09:31,20,1,1,5518;5521,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,7,5,5,,7,5,14,driver_vehicle_change,Troca de veículo,driver,09:31,09:31,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,7,5,5,,7,5,15,normal_break,Intervalo normal,driver,09:31,09:59,28,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,5,5,5,5,,,16,commercial_trip_bundle,Viagem agrupada,driver_vehicle,09:59,10:19,20,1,1,5532;5533,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,5,5,5,,5,6,17,driver_vehicle_change,Troca de veículo,driver,10:19,10:19,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,5,5,5,,5,6,18,normal_break,Intervalo normal,driver,10:19,10:35,16,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,5,5,6,,,19,commercial_trip_bundle,Viagem agrupada,driver_vehicle,10:35,11:04,29,1,1,5543;5545,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,6,5,5,,6,12,20,driver_vehicle_change,Troca de veículo,driver,11:04,11:04,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,6,5,5,,6,12,21,mandatory_rest,Descanso obrigatório,driver,11:04,16:45,341,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,12,5,5,12,,,22,commercial_trip_bundle,Viagem agrupada,driver_vehicle,16:45,18:09,84,1,1,5644;5652,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,,5,5,,,,23,duty_end,Fim de jornada,driver,18:09,18:09,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,6,6,,,,1,duty_start,Início de jornada,driver,04:50,04:50,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,6,6,,,,2,pullout,Soltura,driver,04:50,05:00,10,1,1,,0,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,6,6,6,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:00,05:26,26,1,1,5433;5436,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,6,6,6,,6,6,4,normal_break,Intervalo normal,driver,05:26,05:45,19,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,6,6,6,,,5,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:45,06:11,26,1,1,5447;5450,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,6,6,6,,6,12,6,driver_vehicle_change,Troca de veículo,driver,06:11,06:11,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,6,6,6,,6,12,7,normal_break,Intervalo normal,driver,06:11,06:30,19,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,6,6,12,,,8,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:30,07:49,79,1,1,5477;5490,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,12,6,6,,12,12,9,normal_break,Intervalo normal,driver,07:49,08:25,36,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,6,6,12,,,10,commercial_trip_bundle,Viagem agrupada,driver_vehicle,08:25,09:36,71,1,1,5515;5523,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,12,6,6,,12,11,11,driver_vehicle_change,Troca de veículo,driver,09:36,09:36,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,12,6,6,,12,11,12,normal_break,Intervalo normal,driver,09:36,09:55,19,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,6,6,11,,,13,commercial_trip_bundle,Viagem agrupada,driver_vehicle,09:55,10:23,28,1,1,5531;5535,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
435,11,6,6,,11,11,14,normal_break,Intervalo normal,driver,10:23,10:47,24,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
